train_loss,val_loss,mae,pcc_v,pcc_a,ccc_v,ccc_a,rmse_v,rmse_a,ccc_final_score
2.8555590970214135,0.7536954748630523,0.6470511,0.8772538,0.6272776,0.8622658032824748,0.5085417151623758,0.8999578134928004,0.8315504233921577,0.6854037592224254
0.7309578173031095,0.6747301423549652,0.57868534,0.8874173,0.68428713,0.8744957371704265,0.6538911864989352,0.8768479723853677,0.7600157652022872,0.7641934618346808
0.5668867174451707,0.8259237778186798,0.6423367,0.8745185,0.67904025,0.8724226830710674,0.5959156724533826,0.9396796954547312,0.8569690316635229,0.734169177762225
0.46651184005974644,0.7949825930595398,0.5979767,0.8617475,0.6715987,0.8577151452508313,0.6110775562756862,0.9575946006157396,0.7928095314773239,0.7343963507632587
