train_loss,train_mae,train_rmse_v,train_rmse_a,val_loss,val_mae,val_rmse_v,val_rmse_a,val_pcc_v,val_pcc_a,val_ccc_v,val_ccc_a,val_r2_v,val_r2_a,val_ccc_final_score
0.3582767364103347,0.9873059,1.594901398268741,1.0250567955471004,0.2283280393204246,0.69330084,1.0859394759564982,0.8924000435107163,0.8152366,0.6302073,0.81496733,0.6265381,0.6310638189315796,0.3173978924751282,0.7207527
0.22432458552365592,0.7087718,1.1569132577927002,0.8491473114370931,0.2037513685436585,0.6622301,1.0592502374241382,0.8252804684011085,0.8330451,0.6838842,0.8258102,0.66516036,0.6489757299423218,0.41621679067611694,0.7454853
0.1604143550945446,0.5766279,0.999848980228976,0.6992772040627894,0.21920833216669658,0.6722004,1.182792014343968,0.8444905739727404,0.81346154,0.7250567,0.8006975,0.7111068,0.5623199939727783,0.3887230157852173,0.7559022
0.12310404005194349,0.48785913,0.8877165637604243,0.6085036479179224,0.19951026315371004,0.63536686,1.0751311710084321,0.8283620890826819,0.8269064,0.71127754,0.8260754,0.7105851,0.6383713483810425,0.41184890270233154,0.7683302
0.10415343881751012,0.44393933,0.8184013264903546,0.5538477921945638,0.20011668565730828,0.6353054,1.0950165091537267,0.8208082971450026,0.8229081,0.71351,0.8215114,0.71325856,0.6248704195022583,0.42252665758132935,0.767385
