train_loss,val_loss,mae,pcc_v,pcc_a,ccc_v,ccc_a,rmse_v,rmse_a,ccc_final_score
5.899040274999359,1.653158930937449,0.97676086,0.7156501,0.43957114,0.5543124003350731,0.23086189580849995,1.5281072010961771,0.9895882087721268,0.3925871480717865
1.2298170538111166,1.218890670935313,0.79058105,0.8111748,0.6186252,0.8078750805234103,0.33348697883280276,1.1273183247427956,1.0630725552082623,0.5706810296781065
0.8695883047625874,0.9775348385175069,0.70062894,0.8138343,0.6517898,0.7831030582011838,0.6194766451991118,1.0858972665482722,0.864875322849364,0.7012898517001478
0.7318499903335716,1.2453468720118204,0.8086876,0.8199606,0.65822935,0.7904025219578168,0.4751612994208126,1.1602196981118091,1.0536793729705254,0.6327819106893147
0.667425490464225,1.048488297065099,0.68090415,0.7894626,0.6649295,0.7879907549902925,0.653442157945645,1.1496327726087487,0.8458720120072386,0.7207164564679687
